Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,CrossCorr,AutoCorr,MaxMoment,GlobalAvgDescValue,Slope,Intercept,Antiviral
28,3380.06,3.003,0.000888446,11.80126953,44.63571429,0.071428571,118.2142857,0.941071429,0.428571429,1.218671429,1.218671429,0.228501047,0.129285714,0.009042961,0.263859738,1
35,3828.22,1.031,0.000269316,9.7265625,25.37714286,0.028571429,92,2.289142857,0.342857143,0.990697143,0.990697143,0.205727096,-0.093142857,-0.002243249,0.484392451,1
35,3930.31,-0.968,-0.000246291,5.440429688,28.90285714,0.057142857,92,2.403714286,0.371428571,1.06956,1.06956,0.257190993,-0.097714286,0.002433722,0.406808113,1
35,3902.3,0.032,8.20E-06,7.6875,28.90285714,0.057142857,92,2.251714286,0.371428571,1.047342857,1.047342857,0.230555492,-0.077142857,0.0006233,0.432419118,1
35,4005.38,-1.967,-0.000491089,4.645507813,42.33428571,0.085714286,89.14285714,2.335714286,0.371428571,1.030188571,1.030188571,0.30653531,-0.053714286,0.009383599,0.285950362,1
35,4049.43,-3.011,-0.000743561,4.030273438,51.64885714,0.142857143,78,2.131714286,0.371428571,1.022908571,1.022908571,0.325292546,-0.009714286,0.015670644,0.094177244,1
35,3987.45,-1.967,-0.000493298,4.645507813,35.56857143,0.085714286,100.2857143,1.815714286,0.4,1.030405714,1.030405714,0.286290159,0.025714286,0.014504986,0.157263691,1
35,3929.28,-1.967,-0.000500601,4.645507813,36.83142857,0.057142857,92,2.369142857,0.371428571,1.000028571,1.000028571,0.306660152,-0.070285714,0.007693082,0.317250526,1
35,3990.41,-1.967,-0.000492932,4.645507813,42.33428571,0.085714286,97.42857143,2.030571429,0.4,1.047377143,1.047377143,0.296268886,0,0.011001081,0.243898577,1
35,4015.41,-3.011,-0.000749861,4.030273438,42.33428571,0.114285714,89.14285714,2.076285714,0.371428571,1.016337143,1.016337143,0.279628042,-0.012571429,0.016766505,0.08961582,1
35,3840.28,1.031,0.00026847,9.7265625,25.37714286,0.028571429,103.1428571,2.075142857,0.371428571,1.046625714,1.046625714,0.164937824,-0.051714286,0.000413426,0.452985139,1
35,3965.39,-3.009,-0.000758816,4.030273438,35.56857143,0.085714286,100.2857143,1.931714286,0.4,1.048977143,1.048977143,0.310672899,0.011428571,0.016952268,0.105195934,1
17,1932.37,6.988,0.003616285,13.8046875,76.46470588,0.117647059,91.76470588,2.083529412,0.411764706,2.019294118,2.019294118,0.279737223,-0.195294118,-0.04868296,0.775597203,1
35,3889.22,-1.967,-0.000505757,4.645507813,31.32857143,0.057142857,92,2.342285714,0.371428571,1.0062,1.0062,0.296957535,-0.06,0.005308964,0.357734605,1
17,1684.96,1.833,0.00108786,9.674804688,19.94117647,0.058823529,108.8235294,-0.198823529,0.411764706,0.643029412,0.643029412,0.332648382,0.347647059,-0.004542231,0.367291702,1
33,3744.42,3.832,0.001023389,10.15063477,35.63939394,0.03030303,115.1515152,1.630606061,0.393939394,1.140748485,1.140748485,0.149390179,-0.101515152,0.014775118,0.079992752,1
33,3811.47,3.83,0.001004862,10.02270508,33.06666667,0.060606061,103.3333333,1.791818182,0.333333333,1.07710303,1.07710303,0.090630188,-0.129090909,0.014015227,0.061342696,1
20,2338.67,-0.01,-4.28E-06,7,24.99,0,136.5,2.433,0.4,1.344365,1.344365,0.569745951,-0.1385,-0.025276192,0.906795777,1
20,2233.48,-2.166,-0.000969787,3.81640625,3.99,0.1,58.5,1.617,0.35,0.642825,0.642825,0.067740637,0.0645,0.017928423,0.129677671,1
20,2156.39,0.834,0.000386757,8.705078125,19.4,0.1,73.5,1.4085,0.4,0.861325,0.861325,0.30595952,0.0595,-0.00088918,0.475244903,1
20,2190.36,-2.124,-0.000969704,4.004882813,35.915,0.05,78,1.8485,0.35,0.56041,0.56041,0.083119747,0.035,0.001878734,0.220726889,1
19,2253.52,1.99,0.000883063,13.55078125,-8.289473684,0.315789474,51.05263158,0.714210526,0.421052632,1.102947368,1.102947368,0.086562982,0.315789474,0.013343789,0.109067336,1
19,2311.43,-1.018,-0.00044042,4.172363281,21.92105263,0.368421053,15.26315789,1.585263158,0.157894737,0.574478947,0.574478947,0.053924814,0.078421053,-0.013129356,0.318602464,1
22,2493.9,1.113,0.000446289,9.740234375,42.12727273,0.181818182,84.09090909,-0.566818182,0.454545455,0.570868182,0.570868182,0.159515824,0.444090909,-0.016221871,0.427453739,1
27,3122.54,-1.009,-0.000323134,4.733886719,37.16666667,0,130,2.388888889,0.37037037,1.254362963,1.254362963,0.484839781,-0.151111111,-0.025913535,0.90462635,1
38,4152.55,0.988,0.000237926,9.583496094,19.05,0.052631579,84.73684211,1.748947368,0.315789474,0.760092105,0.760092105,0.337853973,0.000263158,0.004819207,0.335154649,1
20,2235.66,0.676,0.000302372,8.072753906,66.76,0.15,78,-0.1415,0.45,0.54048,0.54048,0.175256469,0.277,-0.021833837,0.446052942,1
15,1745.21,4.986,0.002856963,10.90625,5.193333333,0.066666667,143.3333333,0.658666667,0.466666667,1.34776,1.34776,0.36565211,-0.054666667,0.103633638,-0.161303771,1
15,1705.04,2.833,0.001661545,10.23632813,28.22666667,0.066666667,117.3333333,1.436,0.466666667,1.258786667,1.258786667,0.396396924,-0.090666667,-0.06465498,0.787241755,1
20,2388.01,8.028,0.003361795,13.265625,-14.995,0.2,88,0.353,0.45,1.422785,1.422785,0.238393236,0.0355,-0.004225234,0.568992997,1
20,2464.11,8.028,0.003257971,13.265625,-20.18,0.25,83,0.2945,0.45,1.475565,1.475565,0.257859176,0.0645,-0.003436021,0.561612857,1
20,2503.14,8.028,0.003207172,13.265625,-23.95,0.25,83,0.327,0.4,1.43637,1.43637,0.244562005,0.045,-0.004085855,0.567273993,1
20,2041.58,4.989,0.002443696,13.71484375,67.03,0,161.5,-0.2205,0.7,1.40948,1.40948,0.137752695,0.214,-0.010799937,0.291190508,1
20,2041.58,4.989,0.002443696,13.71484375,67.03,0,161.5,-0.2205,0.7,1.40948,1.40948,0.104744391,0.214,-0.01233373,0.298068033,1
20,2098.68,5.988,0.002853222,13.71875,49.385,0,156.5,0.1475,0.65,1.50276,1.50276,0.017907561,0.108,-0.011940411,0.362205703,1
20,2072.64,5.988,0.002889069,13.71875,43.525,0,161.5,0.057,0.7,1.52126,1.52126,0.130398458,0.133,-0.011128013,0.406221936,1
20,2072.64,5.988,0.002889069,13.71875,43.525,0,161.5,0.057,0.7,1.52126,1.52126,0.161718978,0.133,-0.013142413,0.421815332,1
20,2129.73,6.987,0.003280698,13.72265625,39.28,0,156.5,0.425,0.65,1.61454,1.61454,0.224132312,0.027,-0.004783421,0.369514971,1
20,2041.58,4.989,0.002443696,13.71484375,67.03,0,161.5,-0.2205,0.7,1.40948,1.40948,0.108877711,0.214,-0.017229405,0.354129419,1
20,2098.68,5.988,0.002853222,13.71875,61.345,0,156.5,0.1475,0.65,1.50276,1.50276,0.071438269,0.108,-0.000403709,0.283828637,1
20,2041.58,4.989,0.002443696,13.71484375,67.03,0,161.5,-0.2205,0.7,1.40948,1.40948,0.145641887,0.214,-0.009747063,0.314108732,1
20,2099.62,3.989,0.001899868,12.15527344,67.03,0,156.5,0.2105,0.65,1.41764,1.41764,0.202012006,0.146,0.005225852,0.240067655,1
20,2098.68,5.988,0.002853222,13.71875,62.785,0,156.5,0.1475,0.65,1.50276,1.50276,0.236195424,0.108,0.015566765,0.185321975,1
20,2098.68,5.988,0.002853222,13.71875,62.785,0,156.5,0.1475,0.65,1.50276,1.50276,0.06236326,0.108,0.003080796,0.223862497,1
18,1915.47,4.989,0.002604583,13.71484375,62.66666667,0,190,-0.317222222,0.722222222,1.5898,1.5898,0.176621441,0.223333333,-0.018486521,0.364563828,1
19,1986.55,4.989,0.002511389,13.71484375,59.89473684,0,185.2631579,-0.395789474,0.736842105,1.526357895,1.526357895,0.135142588,0.244210526,-0.016396128,0.350627875,1
17,1842.37,4.989,0.002707925,13.71484375,77.09411765,0,178.2352941,0.008235294,0.647058824,1.590376471,1.590376471,0.134744208,0.142352941,-0.016816269,0.351241391,1
19,2012.58,4.989,0.002478908,13.71484375,70.03157895,0,180,-0.300526316,0.684210526,1.506884211,1.506884211,0.081892547,0.217894737,-0.016276847,0.361329913,1
16,1771.3,4.989,0.002816575,13.71484375,75.98125,0,183.125,0.121875,0.625,1.66575,1.66575,0.123363524,0.1125,-0.026247864,0.445947243,1
18,1941.5,4.989,0.002569663,13.71484375,68.65,0,184.4444444,-0.216666667,0.666666667,1.569244444,1.569244444,0.032893115,0.195555556,-0.012458757,0.303098841,1
6,1044.22,3.99,0.003821034,13.796875,294.7333333,0.5,0,6.295,0,3.45305,3.45305,0.404298769,-0.845,0,0,1
37,3865.62,2.523,0.000652677,8.926269531,54.51351351,0.081081081,113.2432432,-0.257027027,0.594594595,0.883486486,0.883486486,0.08470533,0.321621622,0.008616682,0.123678812,1
36,3843.48,2.298,0.000597896,8.276611328,33.53055556,0.083333333,84.16666667,0.709722222,0.416666667,0.787080556,0.787080556,0.088561092,0.125833333,0.002763983,0.223999877,1
27,3233.53,-6.008,-0.001858031,3.424804688,37.02592593,0.037037037,35.92592593,3.285925926,0.333333333,0.711781481,0.711781481,0.175850214,-0.22037037,0.015724182,0.106304599,1
30,3600.21,5.186,0.001440472,9.088378906,40.48333333,0.133333333,39,2.872,0.366666667,1.56993,1.56993,0.233491866,-0.260333333,-0.017314239,0.710279542,1
13,1384.67,-0.276,-0.000199325,6.919921875,76.39230769,0,157.6923077,-0.562307692,0.692307692,0.716761538,0.716761538,0.281022715,0.422307692,-0.014149959,0.345511125,1
15,1644.97,-0.276,-0.000167784,6.919921875,51.08666667,0.066666667,130,-0.338666667,0.6,0.694686667,0.694686667,0.184146461,0.400666667,-0.030488518,0.481573434,1
25,2983.35,-0.238,-7.98E-05,7.08203125,49.772,0.16,78,1.3776,0.36,0.7526,0.7526,0.057878998,0.1056,-0.002757129,0.279671508,1
16,1757.05,-0.276,-0.000157081,6.921875,54.55,0,128.125,1.18125,0.5625,1.023775,1.023775,0.188484113,0.1275,-0.02598768,0.582575007,1
34,3980.78,8.791,0.002208361,9.752929688,44.3,0.117647059,45.88235294,2.834117647,0.411764706,1.639717647,1.639717647,0.084365312,-0.323529412,0.0060836,0.330153487,1
30,3447.1,3.06,0.000887703,8.392578125,55.71,0.166666667,65.33333333,1.076333333,0.5,1.28031,1.28031,0.078298459,0.074333333,-0.003687008,0.426678424,1
16,1781.29,5.987,0.003361047,13.1875,8.25625,0.0625,140.625,-0.185625,0.5625,1.2185125,1.2185125,0.493837685,0.0775,0.013915085,0.589445068,1
28,2846.51,5.987,0.002103277,13.1875,2.939285714,0.035714286,146.7857143,-0.628571429,0.642857143,0.989478571,0.989478571,0.313163751,0.273571429,-0.029303682,0.896307908,1
16,1784.31,4.987,0.002794918,13.140625,21.25625,0.0625,140.625,-0.679375,0.625,1.1034875,1.1034875,0.48139443,0.21125,0.040574157,0.325851413,1
28,2849.54,4.987,0.001750107,13.140625,10.36785714,0.035714286,146.7857143,-0.910714286,0.678571429,0.92375,0.92375,0.324526174,0.35,-0.022507059,0.775621388,1
34,3814.46,5.063,0.001327318,9.127929688,13.56470588,0.058823529,63.23529412,2.841176471,0.411764706,1.595120588,1.595120588,0.401309158,-0.244411765,0.003580213,0.49070978,1
35,3874.29,1.031,0.000266113,9.7265625,28.90285714,0.057142857,92,2.130571429,0.371428571,1.031768571,1.031768571,0.236669291,-0.057428571,-0.001088932,0.463166626,1
12,1330.67,3.988,0.002996986,13.078125,57.375,0,89.16666667,0.975833333,0.25,0.995208333,0.995208333,0.330354182,-0.120833333,-0.010844407,0.461852778,1
38,4555.31,3.03,0.000665158,10.75195313,53.43157895,0.052631579,138.6842105,1.733157895,0.447368421,1.364034211,1.364034211,0.318051109,-0.055,0.000917317,0.414944355,1
35,3948.56,2.832,0.000717223,9.847167969,34.17428571,0.028571429,100.2857143,2.072571429,0.342857143,1.065131429,1.065131429,0.229699196,-0.159428571,0.013917957,0.042550915,1
35,3978.59,2.832,0.00071181,9.847167969,34.17428571,0.028571429,97.42857143,2.197714286,0.314285714,1.05422,1.05422,0.21717175,-0.178571429,0.013377903,0.041296816,1
35,3960.62,2.832,0.00071504,9.847167969,34.17428571,0.028571429,108.5714286,1.86,0.371428571,1.098777143,1.098777143,0.245755401,-0.122857143,0.014061538,0.054302416,1
15,1711.12,3.723,0.002175768,11.22265625,47.30666667,0,110,1.604666667,0.466666667,1.462,1.462,0.035096446,-0.045333333,0.013053606,0.195154451,0
20,2083.66,4.989,0.002394345,13.71484375,53.155,0,176,-0.376,0.7,1.45076,1.45076,0.015389503,0.238,-0.020458578,0.348594092,0
8,1386.61,4.99,0.003598705,13.86328125,295.15,0.5,0,6.295,0,3.45305,3.45305,0.225061157,-0.845,0.054727414,0.170683637,0
10,1729.01,5.99,0.00346441,13.9140625,295.4,0.5,0,6.295,0,3.45305,3.45305,0.180048926,-0.845,0.010945483,0.312974914,0
15,1632.74,-3.275,-0.002005831,4.067382813,29.98666667,0,45.33333333,2.955333333,0.266666667,0.588866667,0.588866667,0.207664076,-0.204,-0.009271606,0.229176876,0
39,4269.87,-0.01,-2.34E-06,7,20.32564103,0.025641026,137.4358974,1.450769231,0.461538462,1.178807692,1.178807692,0.273584867,0.068461538,-0.002984442,0.538804269,0
20,2235.68,2.989,0.001336953,13.55859375,19.695,0.15,127,-0.0365,0.55,1.22989,1.22989,0.255951369,0.355,0.024491653,0.149080939,0
41,4493.92,-1.968,-0.000437925,4.693847656,25.66585366,0.024390244,99.75609756,2.292926829,0.341463415,1.013214634,1.013214634,0.202243647,-0.065853659,0.01932078,0.024165771,0
40,4328.9,1.989,0.00045947,10.421875,40.0175,0.025,109.75,1.30975,0.4,0.8250975,0.8250975,0.436511407,0.04275,0.00089939,0.418652324,0
20,2263.52,0.988,0.000436488,9.650390625,-6.02,0.1,92.5,1.382,0.35,0.870905,0.870905,0.294353152,0.0555,0.020466265,0.152475612,0
35,3877.38,-1.009,-0.000260227,4.733886719,41.08571429,0,130.8571429,1.869428571,0.4,1.146051429,1.146051429,0.387396849,-0.032,0.00055217,0.499537669,0
36,3983.59,3.988,0.001001107,11.68847656,41.83333333,0.027777778,122.2222222,1.851666667,0.444444444,1.3857,1.3857,0.184187405,-0.033888889,-0.001683728,0.416620219,0
32,3918.43,-1.013,-0.000258522,4.733886719,24.65625,0.125,109.6875,1.87875,0.3125,1.10405,1.10405,0.235032621,-0.056875,-0.009528002,0.645744208,0
29,3264.7,-1.009,-0.000309064,4.607910156,35.48965517,0,144.4827586,1.873448276,0.448275862,1.204168966,1.204168966,0.467709683,-0.003103448,0.006115238,0.472636424,0
34,3820.33,-1.009,-0.000264113,4.733886719,44.49705882,0,134.7058824,1.952058824,0.411764706,1.172982353,1.172982353,0.393334302,-0.047058824,-0.002531874,0.564854754,0
39,4517.08,-2.013,-0.000445642,4.442871094,41.14615385,0.051282051,127.4358974,1.899487179,0.384615385,1.108889744,1.108889744,0.284765127,-0.032564103,-0.00338182,0.576621477,0
36,4417,-1.013,-0.000229341,4.832519531,28.37777778,0.111111111,108.3333333,2.030555556,0.305555556,1.133602778,1.133602778,0.269029538,-0.0975,-0.013249749,0.769666935,0
37,4077.61,-1.009,-0.000247449,4.733886719,39.40540541,0,134.3243243,1.727297297,0.405405405,1.137951351,1.137951351,0.37080466,0.002702703,0.003435852,0.430656346,0
46,5372.07,-1.013,-0.000188568,4.832519531,32.08913043,0.086956522,116.5217391,1.576304348,0.347826087,1.066219565,1.066219565,0.223379999,0.014565217,0.000881728,0.467128219,0
40,4455.95,-0.971,-0.000217911,5.424804688,19.12,0.05,102.25,2.12325,0.35,1.071815,1.071815,0.100585772,-0.059,0.011810805,0.16222309,0
20,2294.55,-0.17,-7.41E-05,5.90625,16.0705,0.25,63.5,0.296,0.3,0.48506,0.48506,0.18898559,0.288,-0.015330573,0.33563377,0
39,4362.74,-3.969,-0.000909749,4.10546875,35.18717949,0.076923077,84.87179487,2.086153846,0.307692308,0.8453,0.8453,0.167881296,-0.029487179,-0.012347966,0.569428962,0
20,2294.44,-2.009,-0.000875595,4.091796875,44.25,0.05,68,4.012,0.25,1.32471,1.32471,0.282042007,-0.318,-0.023510171,0.739694065,0
42,4778.22,-2.969,-0.000621361,4.472412109,22.86904762,0.071428571,88.0952381,2.495714286,0.30952381,1.043947619,1.043947619,0.125998286,-0.108095238,0.002388033,0.347630494,0
20,2152.43,-0.01,-4.65E-06,6.75,-1.585,0.05,97.5,0.8175,0.4,0.68892,0.68892,0.156700277,0.273,0.011792044,0.076218055,0
20,2262.59,2.831,0.001251221,9.985839844,10.08,0.25,53.5,0.498,0.4,0.69986,0.69986,0.162082207,0.217,0.000879495,0.22922963,0
30,3434.91,-1.009,-0.000293749,4.733886719,49.09666667,0,136.3333333,2.102,0.4,1.229873333,1.229873333,0.406939412,-0.088666667,-0.016787967,0.809405355,0
39,4729.37,-1.013,-0.000214193,4.832519531,38.23076923,0.102564103,114.8717949,1.837435897,0.333333333,1.124053846,1.124053846,0.224491617,-0.053589744,-0.010123083,0.731570311,0
41,4595.01,-4.971,-0.001081826,3.954711914,35.12926829,0.097560976,87.80487805,1.804878049,0.317073171,0.804580488,0.804580488,0.269762853,0.018536585,-0.008689982,0.522084597,0
40,4314,3.679,0.000852805,10.10742188,57.67,0.05,85.5,1.605,0.45,1.1636575,1.1636575,0.144855184,-0.02775,-0.007168735,0.508189858,0
35,3994.61,1.833,0.000458868,9.439941406,34.28285714,0.028571429,89.14285714,2.090571429,0.342857143,0.93674,0.93674,0.252086221,-0.178,0.00879504,0.194123951,0
35,3990.6,1.833,0.000459329,9.409667969,37.25142857,0.028571429,100.2857143,2.17,0.342857143,1.058422857,1.058422857,0.264843924,-0.184,0.014200507,0.079078803,0
35,4047.76,2.832,0.000699646,9.847167969,19.30285714,0.028571429,100.2857143,1.938,0.371428571,1.056028571,1.056028571,0.272362314,-0.174285714,0.011032214,0.140208922,0
35,3962.59,2.832,0.000714684,9.847167969,31.74857143,0.028571429,100.2857143,2.048857143,0.342857143,1.064277143,1.064277143,0.261128254,-0.155714286,0.013238451,0.078626769,0
35,4021.68,2.832,0.000704183,9.847167969,34.28285714,0.028571429,89.14285714,2.175714286,0.342857143,1.000954286,1.000954286,0.238406269,-0.219428571,0.010482223,0.158175959,0
35,3989.61,2.832,0.000709844,9.847167969,34.01142857,0.028571429,100.2857143,2.133714286,0.342857143,1.041991429,1.041991429,0.2728331,-0.195714286,0.013325951,0.098355451,0
35,4033.73,2.832,0.00070208,9.847167969,34.01142857,0.028571429,100.2857143,1.969428571,0.371428571,1.052768571,1.052768571,0.267814031,-0.172285714,0.012095431,0.113998241,0
35,3989.61,2.832,0.000709844,9.847167969,34.01142857,0.028571429,100.2857143,2.133714286,0.342857143,1.041991429,1.041991429,0.255977453,-0.195714286,0.013432717,0.08935037,0
35,3978.54,1.833,0.000460722,9.409667969,37.25142857,0.028571429,89.14285714,2.384,0.314285714,1.023922857,1.023922857,0.236256846,-0.216857143,0.013563786,0.07844948,0
25,3008.84,6.063,0.002015062,9.694335938,52.228,0.12,109.2,1.0604,0.64,1.77038,1.77038,0.435214018,-0.002,-0.031671733,0.919573404,0
26,2924.57,4.107,0.001404309,8.73828125,41.62692308,0,52.30769231,2.224230769,0.423076923,1.222142308,1.222142308,0.394720064,-0.204230769,0.049708985,-0.159881398,0
13,1377.72,0.99,0.000718579,12.25,4.453846154,0,232.3076923,-1.749230769,0.615384615,0.917230769,0.917230769,0.468909257,0.612307692,0.036096172,0.267192687,0
38,4529.12,-4.161,-0.000918722,4.248046875,60.98947368,0.078947368,95,2.457894737,0.394736842,1.253165789,1.253165789,0.084564355,-0.112894737,0.002063427,0.232356869,0
20,2292.74,3.989,0.00173984,11.49511719,35.51,0,126.5,2.369,0.35,1.535905,1.535905,0.379228171,-0.2415,0.011599801,0.402142893,0
11,1090.32,1.989,0.001824235,12.84375,6.645454545,0.090909091,141.8181818,-1.192727273,0.545454545,0.926363636,0.926363636,0.423613043,0.510909091,0.019560265,0.261556684,0
17,1731.14,1.989,0.001148954,12.84375,17.46470588,0.117647059,160.5882353,-1.870588235,0.588235294,0.956164706,0.956164706,0.405237576,0.648235294,0.003451459,0.32626431,0
6,672.74,1.99,0.002958052,13.55078125,40.43333333,0,81.66666667,4.145,0.333333333,1.5156,1.5156,0.272666286,-0.42,0,0,0
9,1122.3,-2.009,-0.001790074,3.537109375,36.73333333,0.111111111,130,1.077777778,0.555555556,0.929966667,0.929966667,0.141918214,0.194444444,0.083852,-0.113432351,0
9,955.08,-0.234,-0.000245006,7.083984375,48.27777778,0,65.55555556,1.148888889,0.555555556,0.451044444,0.451044444,0.21556652,0.148888889,0.007033226,0.24692934,0
9,1054.21,0.766,0.00072661,8.110351563,57.07777778,0,54.44444444,2.915555556,0.444444444,1.099455556,1.099455556,0.089263552,-0.183333333,-0.105707369,0.6123859,0
13,1383.59,-3.009,-0.002174777,3.424804688,49.12307692,0,195.3846154,-0.231538462,0.692307692,0.856030769,0.856030769,0.118080513,0.398461538,-0.00693385,0.220684984,0
6,727.91,4.989,0.006853869,13.71484375,103.8,0,33.33333333,6.22,0.333333333,2.961466667,2.961466667,0.235668906,-1.126666667,0,0,0
17,1776.27,4.989,0.002808695,13.71484375,43.10588235,0,184.1176471,-0.152941176,0.764705882,1.633905882,1.633905882,0.085334735,0.201176471,-0.028085121,0.390814927,0
7,827.04,4.989,0.006032356,13.71484375,90.4,0,70,4.754285714,0.428571429,2.711257143,2.711257143,0.302241116,-0.808571429,0,0,0
8,898.12,4.989,0.005554937,13.71484375,80.35,0,73.75,3.93375,0.5,2.4204,2.4204,0.213695022,-0.63,-0.085402043,0.558447245,0
9,1011.27,4.989,0.004933401,13.71484375,72.53333333,0,108.8888889,2.95,0.555555556,2.285911111,2.285911111,0.131615819,-0.437777778,0.040134805,0.139991084,0
10,1124.43,4.989,0.004436915,13.71484375,66.28,0,137,2.163,0.6,2.17832,2.17832,0.228366387,-0.284,0.036861992,0.151991399,0
11,1221.55,4.989,0.004084155,13.71484375,78.67272727,0,124.5454545,1.966363636,0.545454545,1.9816,1.9816,0.205680797,-0.247272727,-0.015328137,0.360751916,0
12,1292.63,4.989,0.003859573,13.71484375,89,0,122.5,1.651666667,0.583333333,1.8485,1.8485,0.140569768,-0.175,-0.031930398,0.432695046,0
13,1391.76,4.989,0.00358467,13.71484375,82.92307692,0,135.3846154,1.213846154,0.615384615,1.799384615,1.799384615,0.191640014,-0.076923077,-0.028087378,0.414760953,0
15,1618.07,4.989,0.003083303,13.71484375,73.2,0,169.3333333,0.396,0.666666667,1.7208,1.7208,0.149974845,0.08,-0.01945304,0.37152493,0
9,1051.34,4.989,0.004745373,13.71484375,93.93333333,0,108.8888889,3.053333333,0.444444444,2.2448,2.2448,0.202135564,-0.493333333,-0.033845444,0.388604679,0
6,753.94,4.989,0.006617237,13.71484375,135.9,0,16.66666667,6.521666667,0.166666667,2.8998,2.8998,0.173009067,-1.21,0,0,0
10,1164.5,4.989,0.004284242,13.71484375,77.05,0,137,2.256,0.5,2.14132,2.14132,0.062515531,-0.334,0.009588169,0.250284737,0
7,867.1,4.989,0.005753662,13.71484375,105.7857143,0,70,4.887142857,0.285714286,2.6584,2.6584,0.164795214,-0.88,0,0,0
8,980.26,4.989,0.005089466,13.71484375,93.8125,0,110,3.66125,0.375,2.47735,2.47735,0.201794008,-0.6325,-0.116537412,0.596943537,0
15,1693.95,-0.014,-8.26E-06,6.6875,16.51333333,0.133333333,136.6666667,-0.14,0.466666667,0.59212,0.59212,0.110519768,0.318666667,0.005956868,0.312403619,0
15,1756.94,-2.167,-0.001233394,3.930175781,63.66666667,0.133333333,90.66666667,1.968666667,0.4,1.013713333,1.013713333,0.170024044,0.019333333,0.003385628,0.382003101,0
16,1941.43,6.371,0.003281602,10.23632813,38.975,0,0,4.13625,0.25,1.290525,1.290525,0.205251074,-0.8675,-0.004757345,0.345176221,0
15,1569.79,-0.164,-0.000104473,6.125,57.18666667,0.066666667,45.33333333,0.529333333,0.333333333,0.44094,0.44094,0.132908715,0.182,0.031625706,0.016303931,0
15,1819.01,0.832,0.000457392,8.661132813,37.8,0.2,45.33333333,2.922,0.266666667,1.2646,1.2646,0.185896222,-0.202666667,-0.015441653,0.501515088,0
15,1724.97,-0.164,-9.51E-05,6.21875,-1.353333333,0.066666667,65.33333333,3.284,0.466666667,1.656193333,1.656193333,0.622055942,-0.23,0.019344953,0.54383526,0
15,1655.75,-2.967,-0.001791937,4.067382813,11.48666667,0,46,3.1,0.333333333,0.62222,0.62222,0.137201198,-0.212666667,0.021835484,0.067356295,0
15,1659.87,1.99,0.001198889,11.22070313,24.32666667,0,46,3.56,0.333333333,1.302706667,1.302706667,0.445144239,-0.365333333,0.054280377,0.048931414,0
15,1561.67,0.074,4.74E-05,7.8671875,17.14666667,0,72,2.294,0.4,0.8486,0.8486,0.144568862,-0.044,0.042798611,-0.115050142,0
15,1716.05,5.987,0.003488826,11.37402344,13.14666667,0,0,3.858,0,1.040086667,1.040086667,0.121575522,-0.727333333,0.018664598,0.123896776,0
30,3420.89,-0.924,-0.000270105,6.083007813,65.30666667,0,130.3333333,2.006,0.466666667,1.26164,1.26164,0.18170573,-0.050666667,-0.001840962,0.411130831,0
15,1792.91,-0.011,-6.14E-06,6.875,70.74,0.066666667,71.33333333,4.206666667,0.2,1.378926667,1.378926667,0.251748519,-0.414,0.035213232,0.097602489,0
15,1490.71,-1.164,-0.000780836,3.709960938,32.55333333,0,97.33333333,0.322,0.6,0.584306667,0.584306667,0.182799623,0.3,0.010554286,0.140582859,0
19,2155.33,-2.008,-0.000931644,4.248046875,68.61578947,0,102.6315789,3.146315789,0.315789474,1.320389474,1.320389474,0.316232553,-0.207368421,-0.032217074,0.657371755,0
15,1942.11,1.03,0.000530351,9.727539063,70.74,0.066666667,71.33333333,5.348,0.2,1.78874,1.78874,0.230855094,-0.627333333,-0.033706152,0.593189323,0
15,1581.82,1.99,0.001258045,11.40039063,-3.906666667,0,110.6666667,1.545333333,0.466666667,1.137126667,1.137126667,0.22469196,0.01,-0.038172446,0.632395993,0
15,1781.89,-0.971,-0.000544927,5.3046875,54.03333333,0.133333333,65.33333333,2.91,0.266666667,0.8786,0.8786,0.115192421,-0.152,0.04328254,0.02853702,0
15,1721.98,-1.012,-0.000587696,3.9296875,94.34,0.266666667,71.33333333,-0.36,0.533333333,0.696593333,0.696593333,0.090388028,0.476666667,0.002580352,0.167124537,0
15,1725.94,1.876,0.001086944,9.754882813,82.83333333,0.2,19.33333333,2.166,0.266666667,1.21066,1.21066,0.265509266,-0.042,0.03689181,0.170807104,0
15,1597.79,1.99,0.00124547,11.40039063,108.72,0,0,2.966,0,0.716306667,0.716306667,0.220953836,-0.352,-0.060235644,0.705384545,0
15,1773.93,-1.011,-0.000569921,4.538085938,56.85333333,0.133333333,45.33333333,3.317333333,0.266666667,1.32104,1.32104,0.368794736,-0.214666667,-0.062917189,0.889444425,0
15,1789.99,-2.009,-0.001122353,4.162597656,84.58,0.133333333,71.33333333,2.504666667,0.4,1.295733333,1.295733333,0.430676818,-0.077333333,0.0525552,0.019719837,0
15,1604.72,-0.01,-6.23E-06,6.5,20.38,0.133333333,58.66666667,1.386666667,0.333333333,0.530833333,0.530833333,0.104076663,0.203333333,-0.007958335,0.377256704,0
15,1811.95,-1.017,-0.000561274,4.150390625,60.84666667,0.466666667,26,-0.057333333,0.333333333,0.53158,0.53158,0.083387813,0.418,0.029640749,-0.050444044,0
